# foot :: Right:0,Left:1
# position :: 'A':1, 'M':2, 'GK':3, 'D':4
id,name,rating,position,height,foot,rare,pace,shooting,passing,dribbling,defending,heading,diving,handling,kicking,reflexes,speed,positioning
202886,BenjaminSiegrist,63,GK,194,Right,1,,,,,,,67,64,73,60,39,62
20289,YayaTouré,85,M,187,Right,1,77,74,78,79,86,81,,,,,,
202898,MilošStojčev,64,M,175,Left,1,66,66,63,65,58,57,,,,,,
202903,MamadouDanso,63,D,191,Right,0,49,42,48,52,68,74,,,,,,
202913,DarraghDuggan,51,A,186,Right,0,55,49,49,50,44,54,,,,,,
202919,KalifAlhassan,66,A,178,Right,1,85,51,61,68,59,58,,,,,,
202920,FreddieBraun,56,M,178,Right,0,59,52,53,57,60,68,,,,,,
202921,JakeGleeson,59,GK,191,Right,0,,,,,,,59,62,55,58,47,57
202922,ChrisTaylor,57,D,185,Right,0,55,24,52,53,64,58,,,,,,
202923,SpencerThompson,59,A,180,Right,0,74,56,48,65,43,51,,,,,,
202924,BrianUmony,60,A,173,Right,1,75,58,49,63,43,58,,,,,,
202938,OliverHofmann,52,M,179,Right,0,69,52,50,56,42,59,,,,,,
202940,NeeskensKebano,66,A,170,Right,0,75,57,65,69,48,56,,,,,,
202941,ParaskevasPantazopoulos,55,D,183,Right,0,60,37,47,53,59,56,,,,,,
202942,AlecDufty,58,GK,196,Right,0,,,,,,,59,61,60,57,54,60
202943,BryanDelaFuente,50,M,180,Right,0,55,51,42,55,54,56,,,,,,
202945,AlexRiggs,57,GK,193,Right,0,,,,,,,53,58,55,62,40,55
202948,StevenEmory,53,M,188,Right,0,53,58,51,53,50,69,,,,,,
202949,KimJunYub,53,A,178,Right,0,53,54,45,51,47,62,,,,,,
202952,ParkJinPo,62,D,173,Right,0,72,49,55,56,65,70,,,,,,
202953,LimSeHyun,56,A,178,Right,0,68,51,49,57,49,51,,,,,,
202954,YongHyunJin,61,D,179,Right,0,73,41,46,39,68,57,,,,,,
202955,SimJaeMyung,53,A,181,Right,0,58,49,53,48,56,55,,,,,,
202957,KimDuckIl,55,A,178,Right,0,72,50,56,54,59,58,,,,,,
202959,ChoiHyunTae,64,M,179,Right,1,66,64,66,62,64,65,,,,,,
202960,KangJungHun,51,A,176,Right,0,55,50,50,54,46,51,,,,,,
202961,LeeJaeAn,58,A,181,Right,0,71,58,60,58,53,58,,,,,,
202962,HanIlKoo,55,GK,194,Right,0,,,,,,,57,55,54,52,63,58
202963,YoonSeungHyeon,60,M,177,Right,1,76,53,56,55,58,63,,,,,,
202964,LeeDongNyck,54,D,184,Right,0,60,41,46,42,57,67,,,,,,
202966,ChoiBoKyung,57,D,184,Right,0,57,42,52,38,58,56,,,,,,
202967,KimJongGook,54,M,179,Right,0,60,62,59,58,50,55,,,,,,
202968,YunIlLok,63,A,178,Right,1,70,63,60,64,52,56,,,,,,
202969,HanKyungIn,53,A,180,Right,0,60,58,43,45,53,64,,,,,,
202971,KimSunKyu,57,GK,185,Right,0,,,,,,,50,55,61,63,44,61
202974,SinSegye,58,D,178,Right,0,74,46,60,54,59,56,,,,,,
202975,ChoJiHun,56,M,188,Right,0,64,59,61,58,50,48,,,,,,
202976,LeeJaeIl,54,M,174,Right,0,57,54,57,53,51,58,,,,,,
202977,LeeJongSung,52,M,187,Right,0,60,49,53,53,49,52,,,,,,
202979,ShinKyungMo,56,A,177,Right,0,62,50,52,54,50,58,,,,,,
202980,HanJiHo,63,A,179,Right,1,68,63,47,62,46,65,,,,,,
202981,ChoiJinHo,57,A,170,Right,0,64,55,47,58,55,61,,,,,,
202982,LeeWonKyu,58,D,181,Right,0,73,28,40,37,63,67,,,,,,
202983,KimJiHwan,50,GK,186,Right,0,,,,,,,51,55,59,48,32,50
202984,YoonDongMin,52,A,176,Right,0,60,52,47,47,53,46,,,,,,
202985,KimDaeHo,59,D,180,Right,0,64,40,61,27,63,64,,,,,,
202986,ShinJinHo,54,M,177,Right,0,64,53,52,51,47,45,,,,,,
202987,JeongJungSeok,51,A,190,Right,0,52,52,46,50,45,47,,,,,,
202988,RyuWonWoo,49,GK,185,Right,0,,,,,,,48,50,52,50,35,50
202989,LeeJongHo,65,A,180,Right,0,80,63,46,62,53,74,,,,,,
202990,GongYoungSun,64,A,179,Right,1,76,62,51,60,49,68,,,,,,
202991,PaikSunKyu,54,GK,189,Right,0,,,,,,,55,56,54,56,23,56
202992,ParkTaeSu,56,D,185,Right,0,48,34,33,35,60,45,,,,,,
202993,LeeJongHyun,54,M,175,Right,0,58,51,58,42,51,60,,,,,,
202994,HanKyoWon,61,A,182,Right,0,65,62,34,65,44,53,,,,,,
202995,YooJoonSoo,60,A,184,Right,0,65,57,51,60,51,58,,,,,,
202997,JooHyunJae,48,D,180,Right,0,52,20,22,21,54,41,,,,,,
202999,ChoBeomSeok,41,M,182,Right,0,69,38,39,36,37,45,,,,,,
203,MarkKennedy,65,D,180,Left,0,44,60,71,60,68,61,,,,,,
203000,AhnJaeHoon,54,D,187,Right,0,54,35,33,35,61,43,,,,,,
203001,KimMinKoo,55,A,184,Right,0,65,58,45,56,46,62,,,,,,
203002,KimKeeHee,55,M,187,Right,0,69,37,45,37,59,53,,,,,,
203003,KimDaeYeol,49,M,177,Right,0,59,42,53,43,43,56,,,,,,
203004,YangHanBeen,54,GK,194,Right,0,,,,,,,55,59,55,56,42,54
203005,KimJinHwan,51,D,186,Right,0,54,33,33,27,54,52,,,,,,
203006,LeeMinKyu,45,D,176,Right,0,52,36,33,36,50,46,,,,,,
203007,YangJungMin,47,A,179,Right,0,54,49,48,48,47,53,,,,,,
203008,JungSungMin,41,A,184,Right,0,31,42,36,43,33,48,,,,,,
203010,ParkTaeWoong,57,M,170,Right,0,74,51,54,55,51,56,,,,,,
203011,HwangJaeHoon,62,D,185,Right,0,67,42,47,26,68,69,,,,,,
203012,BaiZijian,56,A,175,Left,0,62,48,56,57,34,43,,,,,,
203013,HwangHoonHee,53,A,177,Left,0,69,51,55,53,53,66,,,,,,
203014,ParkMinKeun,56,M,178,Right,0,58,58,56,60,50,55,,,,,,
203015,LeeWoongHee,52,D,182,Right,0,65,28,26,31,59,62,,,,,,
203016,KimDoYeon,56,M,174,Right,0,72,55,57,56,53,62,,,,,,
203017,KimJooHyung,52,A,180,Left,0,60,48,53,48,48,53,,,,,,
203018,KimJinMan,54,D,188,Right,0,66,28,33,41,60,60,,,,,,
203019,JeonSangHoon,54,D,175,Left,0,73,39,52,41,59,48,,,,,,
203023,DarrenCole,54,D,189,Right,0,57,22,48,51,64,39,,,,,,
203025,ParkJungHoon,56,M,180,Right,0,57,51,54,56,46,48,,,,,,
203026,PetarFilipovic,60,M,188,Left,0,71,50,59,62,50,56,,,,,,
203048,JoeRiley,64,D,183,Right,1,68,54,66,65,62,53,,,,,,
203059,ReeceBrown,61,D,191,Right,0,67,26,40,41,62,70,,,,,,
203067,DiegoChará,68,M,172,Right,0,71,63,62,66,64,58,,,,,,
203069,RyanTunnicliffe,61,M,183,Right,0,69,52,62,55,62,53,,,,,,
203092,BernieIbini-Isei,59,A,189,Right,1,86,54,42,64,46,51,,,,,,
203093,RyanMcBride,55,D,179,Right,0,54,30,38,27,56,55,,,,,,
203096,OrrBarouch,58,A,188,Left,0,60,59,60,59,56,60,,,,,,
203106,LeonardoBittencourt,63,M,171,Right,1,78,59,62,71,50,56,,,,,,
203128,ThomasMonconduit,61,D,180,Right,0,58,32,56,31,61,68,,,,,,
203161,MarcelFranke,52,D,193,Right,1,55,24,43,25,57,51,,,,,,
203164,MaikKegel,59,M,183,Right,0,61,50,59,60,41,47,,,,,,
203165,SaschaPfeffer,58,M,176,Right,0,66,47,52,65,46,46,,,,,,
203166,RobertKoch,66,A,182,Right,0,75,51,52,72,52,62,,,,,,
203168,TosanPopo,55,A,170,Right,0,70,51,46,62,48,69,,,,,,
203177,DimitriFoulquier,60,D,183,Right,0,62,49,61,55,62,56,,,,,,
203188,GianlucaZavarise,63,M,182,Right,1,77,59,63,67,67,70,,,,,,
203207,SantiagoPrim,59,M,178,Right,0,61,55,56,63,49,46,,,,,,
203214,ArnaudDeGreef,63,D,183,Right,0,66,52,52,48,65,72,,,,,,
203222,ConorLaerenbergh,54,A,179,Right,0,68,52,44,58,42,62,,,,,,
203225,JamesJeggo,52,A,179,Right,0,73,50,51,52,33,35,,,,,,
203232,SeanRussell,50,M,178,Left,0,59,50,47,51,47,50,,,,,,
203238,GavinColton,52,D,178,Right,0,33,29,37,25,53,54,,,,,,
203263,HarryMaguire,59,D,188,Right,0,46,19,25,22,63,67,,,,,,
203264,ScottWootton,60,D,186,Right,0,63,19,42,37,60,64,,,,,,
203269,OscarCordon,56,M,175,Right,0,64,49,52,63,56,55,,,,,,
203272,ThorneHolder,58,GK,193,Right,0,,,,,,,66,53,57,63,57,47
203273,GabrielFarfan,61,D,178,Right,0,70,59,62,64,61,62,,,,,,
203289,MaxClayton,46,A,180,Right,1,78,43,34,43,36,46,,,,,,
203290,DmitriyKostyaev,59,M,176,Right,1,40,61,65,66,51,64,,,,,,
203292,OliverTurton,42,D,180,Right,0,65,21,26,35,50,40,,,,,,
203293,RomanKasyanov,59,A,186,Right,0,74,59,33,59,49,60,,,,,,
203295,CasparHughes,47,M,170,Right,0,73,35,39,51,33,43,,,,,,
203297,Cidinho,69,M,169,Right,0,78,60,60,77,42,61,,,,,,
203300,Marcão,61,A,180,Right,0,69,59,50,62,54,63,,,,,,
203307,JakeBarker-Daish,56,M,179,Right,0,72,42,45,57,45,41,,,,,,
203315,GeorgTeigl,59,A,178,Left,1,88,59,51,61,46,47,,,,,,
203316,AdamSmith,44,GK,180,Right,0,,,,,,,41,44,43,55,24,42
203318,CristianNazarit,65,A,186,Right,0,75,67,45,59,55,70,,,,,,
203337,OttoLoewy,56,D,178,Right,0,66,35,36,47,65,60,,,,,,
203338,AshtoneMorgan,57,D,180,Left,1,77,37,51,56,60,49,,,,,,
203339,MattStinson,57,M,178,Right,0,64,48,52,57,56,49,,,,,,
203341,MattLuzunaris,60,A,185,Right,0,72,56,50,57,53,73,,,,,,
203342,EllisMcLoughlin,60,A,178,Left,0,70,55,61,65,49,48,,,,,,
20337,ÉamonZayed,62,A,188,Right,1,81,60,50,58,46,69,,,,,,
203379,JulianDudda,58,D,193,Left,1,52,35,36,33,64,63,,,,,,
203398,DerrickWilliams,49,D,180,Left,0,54,24,21,24,54,52,,,,,,
203404,MehdiLazaar,56,A,178,Right,0,66,55,47,61,34,48,,,,,,
203425,TerryKennedy,53,D,189,Right,0,51,27,28,30,53,65,,,,,,
203430,GeorgeRay,46,D,180,Right,0,53,16,26,22,49,61,,,,,,
203435,IsmaëlDiomandé,57,M,175,Right,0,65,32,55,55,57,59,,,,,,
203440,DanielDavari,61,GK,192,Right,0,,,,,,,61,59,62,63,58,61
203445,BenjaminKessel,63,D,191,Right,0,67,41,57,62,66,63,,,,,,
203448,PascalGos,53,D,183,Left,0,64,32,37,46,56,65,,,,,,
203450,JanWashausen,57,M,185,Right,0,64,35,50,38,62,49,,,,,,
203451,MarkusUnger,58,M,180,Right,0,65,58,58,57,57,56,,,,,,
203454,JuliusReinhardt,61,M,182,Right,1,80,58,57,67,62,59,,,,,,
203456,MarcPfitzner,60,M,183,Right,0,67,62,60,65,56,56,,,,,,
203457,MathiasFetsch,58,A,189,Right,1,75,54,45,58,49,65,,,,,,
203464,TommieHoban,61,D,176,Right,0,54,39,56,54,58,73,,,,,,
203465,ChezIsaac,55,M,178,Right,0,60,41,51,62,56,46,,,,,,
203484,ChrisJones,50,D,183,Right,0,53,37,40,39,54,56,,,,,,
203487,JamaalLascelles,60,D,188,Right,0,65,24,41,49,59,59,,,,,,
203502,BobbyReid,59,M,170,Right,1,77,57,62,67,47,40,,,,,,
203536,ChristopherTvrdy,52,A,182,Right,0,66,46,48,51,45,60,,,,,,
203541,DanielDevine,60,D,183,Right,0,65,35,42,42,62,68,,,,,,
203542,JulianWießmeier,64,M,171,Right,1,76,55,56,69,40,57,,,,,,
203544,ChrisLöwe,65,D,171,Left,1,83,61,67,69,61,63,,,,,,
203597,MichaelKoral,41,A,180,Right,0,73,34,30,35,39,41,,,,,,
203601,BigenYalaLusala,61,A,178,Right,1,77,53,52,69,48,58,,,,,,
203613,Gilberto,71,A,178,Right,1,65,72,59,64,52,78,,,,,,
203621,EbrahimSeedat,60,A,176,Left,0,73,48,59,68,36,40,,,,,,
203632,AyandaPatosi,63,M,174,Right,1,69,55,62,72,34,45,,,,,,
203739,NicolasCaraux,54,GK,187,Right,0,,,,,,,59,52,60,56,43,52
203754,ManuelZeitz,64,M,180,Right,0,64,61,61,61,65,68,,,,,,
203786,OdiseRoshi,67,A,187,Right,0,76,60,64,67,53,62,,,,,,
203799,BrunoAndrade,64,A,175,Right,1,80,65,50,70,45,58,,,,,,
203813,JensMöckel,61,D,188,Right,0,54,36,48,40,63,63,,,,,,
203814,ErdalAkdari,61,D,184,Left,0,72,39,57,60,63,63,,,,,,
203820,KarimAouadhi,65,M,194,Right,1,63,56,64,63,70,61,,,,,,
203821,MehmetKara,62,M,175,Right,0,68,62,63,68,44,60,,,,,,
203822,AlbanMeha,63,M,173,Right,1,76,65,60,69,48,55,,,,,,
203823,ThomasBertels,57,A,193,Left,1,47,57,46,55,58,64,,,,,,
203833,NilsTeixeira,63,D,176,Right,1,77,53,63,68,59,60,,,,,,
203834,JuTaeYun,61,A,174,Right,1,78,55,59,71,38,65,,,,,,
203835,DirkOrlishausen,65,GK,197,Right,0,,,,,,,63,65,59,63,33,71
203836,TobiasHenneböle,52,D,191,Right,0,50,34,41,42,58,54,,,,,,
203837,AlexanderUjma,50,D,173,Right,0,72,49,43,60,45,56,,,,,,
203838,GianlucaKorte,51,A,177,Left,0,73,51,42,54,33,56,,,,,,
203839,RaffaelKorte,58,M,175,Right,0,74,51,46,63,42,52,,,,,,
203844,QuinKruijsen,63,M,182,Right,1,63,58,67,66,63,65,,,,,,
203848,RichardWindbichler,57,D,181,Right,0,63,21,35,28,61,56,,,,,,
203853,MaximilianSax,52,A,179,Right,0,70,47,37,48,43,60,,,,,,
203866,MickaëlCaradec,51,GK,189,Right,0,,,,,,,52,45,42,58,50,54
203876,AntoineJouan,54,D,176,Left,0,54,29,51,42,54,57,,,,,,
203878,MickaelAkimOrinel,60,M,172,Left,0,70,45,54,65,38,37,,,,,,
203880,GuidoKocer,61,M,175,Left,1,78,64,57,64,42,60,,,,,,
203881,ChristianCappek,54,M,186,Right,0,62,60,52,56,47,60,,,,,,
203887,JosuéBalamandji,60,A,170,Right,1,78,59,48,63,39,34,,,,,,
203896,Pierre-BaptisteBaherlé,56,M,178,Right,0,62,47,55,53,57,65,,,,,,
203898,KévinRimane,60,D,181,Right,0,64,38,54,51,63,66,,,,,,
203899,MarioPollhammer,57,D,180,Right,0,68,44,56,55,53,52,,,,,,
203904,YohanBetsch,52,M,185,Right,0,50,36,43,48,58,54,,,,,,
203918,MarkLogan,50,D,178,Right,0,54,30,40,44,49,50,,,,,,
203924,MarkusEgger,58,GK,185,Right,0,,,,,,,59,56,57,57,41,58
203928,RáulFernàndez,73,GK,185,Left,1,,,,,,,78,69,65,78,51,73
203929,JónGuðniFjóluson,64,D,192,Left,1,59,50,59,47,70,61,,,,,,
203966,DennisKempe,62,D,187,Left,0,48,34,52,27,65,60,,,,,,
203971,ClémentTainmont,61,M,185,Left,0,67,53,62,58,51,51,,,,,,
203975,Jomar,60,D,185,Right,0,50,36,44,58,62,64,,,,,,
203979,MarvinBakalorz,62,M,180,Right,0,67,60,52,50,64,64,,,,,,
203980,KonstantinosFortounis,68,M,182,Right,0,76,64,63,69,47,59,,,,,,
204005,DanijelMićić,58,M,185,Right,0,65,53,56,56,57,57,,,,,,
204006,MarcoSahanek,53,M,180,Right,1,77,42,56,45,46,55,,,,,,
204017,ChristianSørensen,52,M,177,Left,0,64,44,47,52,42,54,,,,,,
204022,KajaRogulj,65,D,190,Right,0,46,23,38,33,71,79,,,,,,
204023,Vázquez,61,M,179,Right,0,69,55,56,62,44,53,,,,,,
204024,ChristophKramer,60,M,190,Right,0,64,38,60,47,59,46,,,,,,
204038,Ladero,62,D,192,Right,0,48,45,47,37,69,67,,,,,,
204043,EmirDilaver,61,M,183,Right,0,69,57,54,64,66,60,,,,,,
204044,MartinKobylański,59,M,179,Right,0,70,58,54,67,39,58,,,,,,
204062,DarrenKeet,61,GK,183,Left,0,,,,,,,62,59,61,64,62,57
204082,JohnAnthonyBrooks,62,D,193,Left,1,64,41,48,39,63,53,,,,,,
204092,JanisBlaswich,59,GK,193,Right,0,,,,,,,65,60,64,63,63,51
204100,SimonBrandstetter,58,A,187,Right,0,56,59,46,59,46,60,,,,,,
204101,ChristianBickel,60,M,178,Right,0,65,60,53,64,41,58,,,,,,
204137,RobertZillner,62,M,183,Left,1,75,58,59,64,45,56,,,,,,
204138,RubenLigeon,59,D,168,Right,1,86,46,53,67,52,63,,,,,,
204139,FabianBaumgärtel,55,D,182,Left,0,66,43,47,60,53,61,,,,,,
204153,YannickStark,63,M,186,Right,0,67,54,62,59,67,63,,,,,,
204154,JulesSchwadorf,60,M,177,Left,0,72,55,57,67,38,51,,,,,,
204160,MartinRodler,57,D,189,Right,0,53,17,26,23,64,57,,,,,,
204161,NikonElMaestro,55,M,175,Right,0,70,48,51,58,38,57,,,,,,
204165,SebastianSchiek,59,D,183,Right,0,70,49,47,57,62,60,,,,,,
204167,SivePhekezela,58,D,172,Right,1,79,40,50,66,51,59,,,,,,
204169,EnesUzun,55,M,168,Left,0,66,44,50,59,39,51,,,,,,
204170,FabianFritsche,52,D,180,Right,0,68,42,49,63,49,54,,,,,,
204175,JeronHazaimeh,55,D,193,Left,1,56,34,36,39,63,48,,,,,,
204176,TugrulErat,57,A,193,Right,1,61,59,41,59,47,53,,,,,,
204179,JohnKelly,50,GK,193,Right,0,,,,,,,54,49,50,51,38,50
204182,SerkanÇiftçi,55,A,180,Right,0,73,48,39,51,45,63,,,,,,
204193,TomTrybull,65,M,181,Right,0,58,47,60,59,65,65,,,,,,
204227,ZinhoGano,55,A,193,Left,1,62,54,40,53,53,64,,,,,,
204229,JannesVansteenkiste,58,D,175,Left,1,75,35,54,50,56,57,,,,,,
204243,DavidHarrer,57,D,171,Left,0,73,20,42,58,49,53,,,,,,
204244,FranckMatondo,52,A,183,Right,0,66,49,45,49,44,56,,,,,,
204247,KerimFrei,59,M,178,Right,1,77,52,57,74,51,54,,,,,,
204262,GüntherArnberger,52,GK,183,Left,0,,,,,,,57,49,46,51,45,50
204263,RemoMally,53,D,184,Right,0,63,41,43,46,62,68,,,,,,
204289,SaidoBerahino,59,A,178,Right,1,77,55,45,61,40,59,,,,,,
204290,CameronGayle,56,D,180,Right,0,65,26,34,32,59,52,,,,,,
204292,TomHitchcock,62,A,180,Right,1,77,63,32,59,46,54,,,,,,
204293,JamesKnowles,47,M,180,Right,0,45,48,63,50,42,41,,,,,,
204297,AnthonyO'Connor,54,D,180,Right,0,56,24,34,32,60,47,,,,,,
204306,LukaMilunović,63,A,178,Right,1,82,54,57,69,44,53,,,,,,
204307,JulianKorb,61,M,177,Right,0,69,41,60,62,57,50,,,,,,
204308,HendrikVanCrombrugge,55,GK,189,Left,0,,,,,,,57,52,53,62,61,49
204318,AleksandarStevanović,63,M,175,Right,1,66,64,63,61,56,63,,,,,,
204350,AleksandarTrajkovski,65,A,180,Right,0,75,64,62,71,45,60,,,,,,
204365,AntonForrester,57,A,183,Right,0,61,55,39,52,40,46,,,,,,
204380,JohannesBrinkies,55,GK,186,Right,1,,,,,,,60,50,67,68,64,44
204399,EranZahavi,75,M,178,Right,0,62,73,73,82,51,70,,,,,,
204411,RohanInce,53,D,191,Right,0,60,26,34,23,60,40,,,,,,
204412,GeorgeSaville,43,M,184,Left,0,51,35,48,35,44,42,,,,,,
204413,PierreMerkel,58,A,190,Right,0,52,56,45,53,50,61,,,,,,
204419,DánielNagy,59,M,181,Right,1,65,51,65,65,41,54,,,,,,
204420,JanekSternberg,60,D,177,Left,0,64,34,51,43,61,59,,,,,,
204421,KevinIngreso,61,M,178,Right,1,70,48,65,66,32,52,,,,,,
204436,ÖzkanYildirim,62,M,172,Left,0,65,58,61,66,44,59,,,,,,
204439,MaximilianRiedmüller,61,GK,189,Right,1,,,,,,,61,66,69,63,42,59
204467,PelleJensen,57,D,193,Right,1,62,44,44,45,63,57,,,,,,
204468,TomWeilandt,54,M,187,Right,0,68,53,54,56,57,48,,,,,,
204469,LucasAlbrecht,54,A,193,Right,1,59,55,38,54,47,57,,,,,,
204470,TinoSemmer,62,A,181,Left,1,76,62,55,66,49,63,,,,,,
204492,PascalBreier,64,A,185,Right,0,59,62,54,61,49,58,,,,,,
204493,RaphaelHolzhauser,57,M,193,Right,1,42,57,63,50,65,53,,,,,,
204494,AlexanderRiemann,61,A,183,Right,0,59,60,56,59,49,60,,,,,,
204496,PatrickBauer,66,D,192,Right,0,50,44,57,49,68,57,,,,,,
204497,KevinStöger,64,M,175,Left,1,66,54,61,71,42,50,,,,,,
204508,PeterHawlik,47,M,171,Right,0,68,34,47,47,42,54,,,,,,
204511,DanijelPrskalo,57,A,190,Right,0,53,55,40,54,53,60,,,,,,
204523,RubénPardo,59,M,169,Right,0,64,45,58,57,44,44,,,,,,
204529,MichyBatshuayi,58,A,181,Right,1,76,56,43,65,45,61,,,,,,
204550,VíctorIbarbo,71,M,188,Right,1,87,68,72,73,72,69,,,,,,
204552,OleSpringer,55,GK,187,Right,0,,,,,,,52,56,51,61,48,51
204555,RicardoÁlvarez,78,M,188,Left,0,77,75,76,82,63,65,,,,,,
204619,DylanDeBelder,53,A,183,Right,0,63,53,43,58,40,62,,,,,,
204622,JoshMeekings,55,D,182,Right,0,69,26,28,43,58,68,,,,,,
204644,SimonKroon,55,M,179,Right,1,83,45,45,63,34,42,,,,,,
204709,DiegoRubio,71,A,178,Right,0,75,67,66,70,47,67,,,,,,
204758,PedroVázquez,62,M,170,Right,1,83,56,56,71,47,55,,,,,,
204776,ToniLeistner,61,D,190,Right,0,66,39,54,49,64,64,,,,,,
204813,JánNovota,65,GK,199,Right,0,,,,,,,65,66,63,65,46,67
204830,Vadillo,64,A,180,Right,1,80,56,55,72,38,52,,,,,,
204838,RaúlJiménez,58,A,190,Right,0,66,55,49,55,44,65,,,,,,
204866,AntonioLópez,58,D,186,Right,0,54,33,39,34,65,63,,,,,,
204868,KarltonWatson,55,D,183,Right,0,60,33,32,40,55,68,,,,,,
204870,NeillByrne,50,D,190,Right,0,59,25,30,31,52,58,,,,,,
204872,DanielMeadows,53,M,181,Right,0,65,45,56,55,50,51,,,,,,
204880,SamMagri,53,D,180,Right,0,64,28,50,52,53,58,,,,,,
204882,RyanWilliams,56,A,175,Right,0,71,48,44,63,35,34,,,,,,
204893,ChrisGadi,64,A,177,Right,1,69,64,55,71,34,63,,,,,,
204895,BillelOmrani,63,A,190,Right,1,63,63,60,63,45,67,,,,,,
204917,RubenKetels,50,M,178,Right,0,58,50,54,53,46,51,,,,,,
205015,JackGrimmer,52,M,181,Right,0,65,47,55,56,42,48,,,,,,
205049,NickAnsell,51,D,182,Right,0,65,31,49,37,48,54,,,,,,
205050,LukeO'Dea,50,A,178,Right,0,74,50,43,54,26,36,,,,,,
205062,IrfanHadžić,54,A,191,Right,0,58,50,38,52,42,56,,,,,,
205063,LucianoDompig,55,A,184,Right,0,70,48,47,60,48,56,,,,,,
205089,MattiaValoti,67,M,181,Right,0,70,60,68,69,43,47,,,,,,
205121,Rudy,69,A,187,Right,1,90,65,59,74,55,51,,,,,,
205157,RuízdeGalarreta,64,M,174,Right,1,63,45,65,66,50,51,,,,,,
205158,Guillermo,58,A,178,Right,1,82,54,38,62,39,55,,,,,,
205253,MylesAnderson,59,D,183,Right,0,53,34,34,32,62,64,,,,,,
205303,MarcoD'Arsie,57,GK,184,Right,0,,,,,,,60,56,51,62,48,50
205409,SebastiánSosa,72,GK,180,Right,1,,,,,,,73,71,69,72,48,76
205422,Gallardo,57,M,185,Right,0,59,44,61,46,56,59,,,,,,
205485,AdamHenley,64,D,185,Right,0,64,34,60,55,67,61,,,,,,
20551,AndreasIsaksson,78,GK,199,Right,0,,,,,,,81,71,68,80,36,78
205559,NouhaDicko,58,A,173,Right,0,65,60,50,67,40,47,,,,,,
20556,Alan,79,A,180,Right,0,83,68,74,84,60,61,,,,,,
205583,LouisHarris,48,M,180,Right,0,61,33,55,52,43,63,,,,,,
20570,TommySvindalLarsen,59,M,172,Right,0,45,60,56,61,63,58,,,,,,
20572,Orlando,67,D,183,Right,0,51,52,52,43,72,73,,,,,,
20613,Alex,69,D,175,Right,0,57,51,70,70,67,61,,,,,,
2062,LeeBowyer,72,M,175,Right,1,65,66,74,73,71,65,,,,,,
20699,KennedyBakırcıoğlu,73,M,181,Right,1,62,76,76,71,51,61,,,,,,
20731,Quim,76,GK,184,Right,0,,,,,,,75,74,77,77,49,75
20776,LuísFilipe,67,D,182,Right,0,73,51,66,67,68,61,,,,,,
20779,Hugo,67,D,182,Right,0,60,49,57,51,70,70,,,,,,
20785,Tiago,74,GK,184,Right,1,,,,,,,72,74,73,74,35,74
20798,CarlosMartins,78,M,174,Right,0,70,82,79,76,62,60,,,,,,
20799,Custódio,74,M,180,Right,0,67,59,71,65,72,69,,,,,,
20800,Danny,84,M,178,Right,1,83,75,81,86,47,55,,,,,,
20801,CristianoRonaldo,92,A,186,Right,1,92,90,79,93,59,89,,,,,,
20817,EddieGustafsson,73,GK,187,Left,1,,,,,,,70,70,72,75,60,77
20882,AlexanderFrei,77,A,180,Right,0,66,78,60,72,58,71,,,,,,
2091,FabriceEhret,72,M,183,Left,1,85,59,68,73,64,44,,,,,,
20913,RadePrica,76,A,185,Right,1,73,76,56,75,58,86,,,,,,
20933,OlivierSorlin,73,M,183,Right,1,57,72,77,78,71,70,,,,,,
21144,FitzHall,67,D,193,Right,0,55,42,49,57,69,75,,,,,,
21146,MichaelCarrick,82,M,185,Right,1,64,72,83,73,78,73,,,,,,
2115,AdilRamzi,66,M,179,Right,0,59,61,70,70,57,63,,,,,,
2147,MaartenStekelenburg,85,GK,197,Right,1,,,,,,,84,86,87,85,44,82
2151,BrettEmerton,73,M,185,Right,1,65,64,75,72,73,66,,,,,,
2152,Leonardo,73,A,171,Left,1,88,70,55,84,44,48,,,,,,
21570,RogérioCeni,78,GK,188,Right,1,,,,,,,81,73,94,74,49,85
2172,KewJaliens,68,D,183,Right,0,59,37,61,62,70,63,,,,,,
2181,EmanueleBelardi,70,GK,187,Right,0,,,,,,,68,70,60,71,49,75
2196,RomanWeidenfeller,82,GK,188,Left,1,,,,,,,84,77,66,85,49,83
2208,MatthewAmoah,72,A,175,Right,1,75,70,48,66,49,72,,,,,,
22151,MartinAlbrechtsen,67,D,186,Right,0,68,47,52,52,70,71,,,,,,
2231,EmileHeskey,72,A,188,Right,1,59,63,53,61,73,85,,,,,,
22388,CiaránKelly,56,GK,188,Right,0,,,,,,,56,56,54,58,40,54
22391,RaffaeleCretaro,61,M,165,Right,0,74,53,56,63,36,43,,,,,,
22499,Yeste,77,M,184,Left,1,65,78,83,79,46,59,,,,,,
2264,Tamudo,74,A,180,Right,1,73,71,62,77,48,65,,,,,,
22779,JimmyNielsen,69,GK,191,Right,0,,,,,,,66,65,65,81,37,70
23015,LucaToni,76,A,194,Right,1,45,70,50,56,59,81,,,,,,
23174,JuanRománRiquelme,80,M,182,Right,1,62,78,82,80,49,59,,,,,,
23312,JulianDeGuzmán,70,M,169,Right,1,81,59,68,78,68,65,,,,,,
2335,AaronWilbraham,61,A,191,Right,0,54,57,43,44,51,73,,,,,,
23409,Kléberson,72,M,176,Right,1,74,68,77,69,66,68,,,,,,
